filename,width,height,class,xmin,ymin,xmax,ymax
Robot-05-08-2019-20_07_57-38_jpg.rf.963ad482e995b62142a37694fd4735fe.jpg,512,512,ball,298,117,312,142
scene02861_png.rf.969e65d9ec17c76fc209d23cba1e5db2.jpg,512,512,ball,169,366,194,407
scene10401_png.rf.96e5a63f74a7b20e3db51ad6e05af1ff.jpg,512,512,ball,296,292,310,319
Robot-05-08-2019-20_11_37-88_jpg.rf.9712fab795b1f2604c905cc2976f48cf.jpg,512,512,ball,242,18,251,36
Robot-01-08-2019-22_47_55-41_jpg.rf.9694db02e3fbea750194f2ae4a2fb6bd.jpg,512,512,ball,312,293,337,344
Robot-05-08-2019-20_12_36-47_jpg.rf.96c4cb6dacb38bb062c82d719d663521.jpg,512,512,ball,128,132,159,186
Robot-05-08-2019-20_09_03-5_jpg.rf.96d8e4152a394403e8f5ae1de09c405e.jpg,512,512,ball,307,136,329,173
Robot-01-08-2019-22_47_41-72_jpg.rf.96df2e8ae9521cd14288987d8cc6dff4.jpg,512,512,ball,275,242,307,294
Robot-05-08-2019-20_07_59-73_jpg.rf.97249e27c613cbe45e92e5edad798e46.jpg,512,512,ball,309,93,343,154
scene04021_png.rf.97294fafb45acfb2dfaa7db1154f603e.jpg,512,512,ball,255,254,265,273
Robot-05-08-2019-20_13_17-38_jpg.rf.9730b7434a1679404f27534163c557c4.jpg,512,512,ball,313,22,324,45
Robot-05-08-2019-20_11_55-45_jpg.rf.9726fb8bdadb2cf3c739b2b0f2bbfed2.jpg,512,512,ball,215,32,227,56
Robot-05-08-2019-20_11_54-5_jpg.rf.973ccedb95229a548c3612903cb91348.jpg,512,512,ball,272,29,286,59
Robot-05-08-2019-20_08_50-02_jpg.rf.974b38877a9111884d6271d0c50edeb2.jpg,512,512,ball,315,58,337,99
Robot-05-08-2019-20_12_43-38_jpg.rf.973112c07ae4239daf854b7b8e708a75.jpg,512,512,ball,208,39,219,60
Robot-05-08-2019-20_13_07-19_jpg.rf.97541b25eff9e0709ca8936553d44187.jpg,512,512,ball,261,105,274,126
Robot-05-08-2019-20_09_00-68_jpg.rf.9766723fc4bb3b946d7562992b074f6a.jpg,512,512,ball,196,60,216,95
Robot-05-08-2019-20_12_21-61_jpg.rf.977cf449d82bb0b29c442c2a0ac3ed7e.jpg,512,512,ball,239,28,253,56
Robot-05-08-2019-20_11_36-4_jpg.rf.976a5ae46139231eceeccee3ab2ce93f.jpg,512,512,ball,277,237,299,277
Robot-05-08-2019-20_09_11-34_jpg.rf.97eb6213160db7dabb35a7c7516218d3.jpg,512,512,ball,251,31,267,63
Robot-05-08-2019-20_13_10-92_jpg.rf.97f0e03d0e5d5fcbc60c69880414f878.jpg,512,512,ball,356,143,386,204
Robot-05-08-2019-20_58_57-28_jpg.rf.98091022f1f66ff3297dd3f70fab8810.jpg,512,512,ball,172,215,349,488
Robot-05-08-2019-20_09_26-22_jpg.rf.980465a6c5403a67e1dfc89b7bd4886a.jpg,512,512,ball,289,16,298,36
Robot-05-08-2019-20_09_54-63_jpg.rf.981b434112a75500b8172ed340e6e434.jpg,512,512,ball,314,50,336,93
Robot-05-08-2019-20_07_58-05_jpg.rf.981fe52bc4e3f82c96f95f3ef3f58d6d.jpg,512,512,ball,296,159,353,252
Robot-05-08-2019-20_10_13-22_jpg.rf.9870c01ee1581d89ea484c7399efd4e5.jpg,512,512,ball,185,143,203,182
Robot-05-08-2019-20_13_38-3_jpg.rf.98421553faffadee75db15f71c3f5190.jpg,512,512,ball,230,31,243,56
Robot-05-08-2019-20_13_22-19_jpg.rf.98ada5e184bbd7990e5907e2bfd07c21.jpg,512,512,ball,268,331,312,410
scene01641_png.rf.9892f0db1af2770ca8c8d6419a9cb919.jpg,512,512,ball,161,46,187,91
Robot-05-08-2019-20_58_48-97_jpg.rf.98b1b2ac42ab4aa2ba804a3f5074aa5d.jpg,512,512,ball,173,265,317,492
Robot-05-08-2019-20_09_20-34_jpg.rf.9847e5fbf78a81a28ffd0d833c6e4528.jpg,512,512,ball,169,70,187,102
Robot-05-08-2019-20_08_49-92_jpg.rf.98dadef3838719de7f839ac97b977b68.jpg,512,512,ball,301,31,314,56
Robot-05-08-2019-20_10_35-83_jpg.rf.9927d093fa3d787ee66ae0fd4627c17d.jpg,512,512,ball,364,327,432,454
Robot-01-08-2019-22_48_14-37_jpg.rf.98c5dcd53be650c2e2fe08b8107ef70c.jpg,512,512,ball,213,105,236,142
Robot-05-08-2019-20_12_56-33_jpg.rf.98cfdcbad06d91aa4d04b611041f9c1f.jpg,512,512,ball,282,49,300,84
Robot-01-08-2019-22_48_13-96_jpg.rf.992bcfe9f2a0bbb8e02da87422e86df3.jpg,512,512,ball,242,185,270,238
Robot-05-08-2019-20_13_37-84_jpg.rf.9943e39c21013306c10d30d16f01a9dd.jpg,512,512,ball,115,152,147,198
Robot-05-08-2019-20_09_21-01_jpg.rf.993b72308f64115f14f4d44086e70467.jpg,512,512,ball,165,140,207,216
Robot-05-08-2019-20_13_46-42_jpg.rf.994cc3f22ab33064adc252674f95fc87.jpg,512,512,ball,218,33,232,58
Robot-05-08-2019-20_08_11-77_jpg.rf.9961b6d3e3bc8c21e6d229c72d8ea5bb.jpg,512,512,ball,320,26,331,49
Robot-05-08-2019-20_13_01-0_jpg.rf.9990d002f279f4a3cd4e24ec1a01631c.jpg,512,512,ball,290,57,316,104
Robot-05-08-2019-20_07_34-38_jpg.rf.99ac74e379369f76d14b02fd33cf6e36.jpg,512,512,ball,260,207,277,236
Robot-05-08-2019-20_08_28-64_jpg.rf.99e9a60fb1f03a7cf0fe0b078fe829fe.jpg,512,512,ball,203,94,236,150
Robot-05-08-2019-20_12_59-53_jpg.rf.99b20f0c0fc702b7577bbb3e1a2cbaa2.jpg,512,512,ball,224,26,239,55
Robot-05-08-2019-20_58_56-51_jpg.rf.9a00758882c256ae1e45c4bb4fae1d98.jpg,512,512,ball,210,186,299,340
Robot-05-08-2019-20_10_55-83_jpg.rf.9a14155c15b1c0fe587024447e6bddcb.jpg,512,512,ball,263,24,274,47
Robot-05-08-2019-20_13_14-65_jpg.rf.9a1fee334705796ce2a4ce93e8c2e9a5.jpg,512,512,ball,203,36,215,61
Robot-05-08-2019-20_12_37-14_jpg.rf.9a393df2f724aa678f38669e430c5ac7.jpg,512,512,ball,298,79,325,132
Robot-05-08-2019-20_10_51-56_jpg.rf.9a45a250369aceae713b79fa825b6e4d.jpg,512,512,ball,298,21,311,48
Robot-01-08-2019-22_47_43-27_jpg.rf.9a07e10a3e92ea6064a82c9440642cfe.jpg,512,512,ball,239,137,268,178
Robot-05-08-2019-20_07_39-27_jpg.rf.9a2fedc1386a2778c889e0e8162e99f6.jpg,512,512,ball,250,17,260,34
Robot-05-08-2019-20_07_39-27_jpg.rf.9a2fedc1386a2778c889e0e8162e99f6.jpg,512,512,ball,243,18,252,35
Robot-05-08-2019-20_13_38-58_jpg.rf.9a85d1253649f2acc330149e8209570c.jpg,512,512,ball,292,21,301,37
Robot-05-08-2019-20_13_04-5_jpg.rf.9a74e104d84e44534a59919199b9af8a.jpg,512,512,ball,330,37,344,63
Robot-05-08-2019-20_58_58-37_jpg.rf.9a8e9be372c7e1162072fb3a58083012.jpg,512,512,ball,200,277,284,427
Robot-05-08-2019-20_12_42-36_jpg.rf.9abc0f515804f77cb4fbff705700453d.jpg,512,512,ball,303,31,318,62
Robot-05-08-2019-20_58_57-39_jpg.rf.9abf1b9d14e3699542754f5d842f65ff.jpg,512,512,ball,163,112,327,418
Robot-05-08-2019-20_10_23-09_jpg.rf.9ab79780f03697cb22c9bcc423923721.jpg,512,512,ball,262,105,275,126
Robot-05-08-2019-20_11_06-0_jpg.rf.9ae0910801c63366e4b1a1ddff8972cd.jpg,512,512,ball,201,94,234,154
Robot-05-08-2019-20_11_12-82_jpg.rf.9ad1ed03bdbe285b9d6c56bd724990cf.jpg,512,512,ball,105,236,147,322
Robot-05-08-2019-20_12_06-61_jpg.rf.9ad1e484fb2b9f27bc33c91212cc9321.jpg,512,512,ball,266,41,288,79
Robot-05-08-2019-20_10_04-94_jpg.rf.9ad03ecf618a9b81bab528de4984de21.jpg,512,512,ball,304,44,319,73
Robot-05-08-2019-20_08_07-05_jpg.rf.9ae7d392065cc1ad66def83fcef53aa8.jpg,512,512,ball,290,65,317,114
Robot-05-08-2019-20_09_31-72_jpg.rf.9aed95c5e063c43d1018807293a821ce.jpg,512,512,ball,207,42,222,68
Robot-05-08-2019-20_09_10-31_jpg.rf.9b2ee902a8628f91924c37ebaee30cf4.jpg,512,512,ball,373,187,406,263
Robot-05-08-2019-20_10_49-72_jpg.rf.9b74875c7087fed1ded1da96a4ece428.jpg,512,512,ball,284,46,301,79
Robot-05-08-2019-20_09_04-84_jpg.rf.9b1853b9d83e9d59b45523b5abf639aa.jpg,512,512,ball,272,19,281,37
Robot-05-08-2019-20_11_34-63_jpg.rf.9b35d9a8b8c511c319e40cfc2b066b20.jpg,512,512,ball,294,15,304,33
Robot-05-08-2019-20_07_32-48_jpg.rf.9b85ca26a6c2e3d7fb88c6774bff962b.jpg,512,512,ball,203,142,223,177
Robot-05-08-2019-20_09_07-12_jpg.rf.9ba2ef99b4c44a46aeff17910ba9ca18.jpg,512,512,ball,313,21,322,40
Robot-05-08-2019-20_11_07-19_jpg.rf.9bdd1fd921325f479233e0d57517de8b.jpg,512,512,ball,254,203,305,318
Robot-05-08-2019-20_12_58-85_jpg.rf.9bc7f3e65803573f5a5fcedf755fa65c.jpg,512,512,ball,280,17,290,34
Robot-05-08-2019-20_11_23-62_jpg.rf.9ba5abd5afaf3fc0369ed8a17500e2d0.jpg,512,512,ball,317,45,331,75
Robot-05-08-2019-20_08_07-54_jpg.rf.9b82448cc8c3801387d24d301334a9c6.jpg,512,512,ball,308,20,317,38
Robot-05-08-2019-20_10_53-27_jpg.rf.9bc40127e1001c47740b7328192914c3.jpg,512,512,ball,213,37,227,61
Robot-05-08-2019-20_08_20-65_jpg.rf.9bbdc7e98c7391584f710056850e6993.jpg,512,512,ball,263,20,272,35
Robot-05-08-2019-20_09_34-72_jpg.rf.9bdf0a50e9a9b3566079f478cff82c23.jpg,512,512,ball,197,149,220,188
Robot-01-08-2019-22_48_14-73_jpg.rf.9bf2fce523da94dec6edb757aa5b25da.jpg,512,512,ball,263,261,297,314
Robot-05-08-2019-20_07_58-61_jpg.rf.9be6c296c0d9d41dc8e59fad7b8715a8.jpg,512,512,ball,222,24,235,43
scene01721_png.rf.9c389b37b4d90cbe1cf634db05c80406.jpg,512,512,ball,257,393,282,440
Robot-05-08-2019-20_08_19-97_jpg.rf.9c5cce6e4fafd1af9130a25ef5a67da6.jpg,512,512,ball,254,18,263,35
Robot-05-08-2019-20_09_19-75_jpg.rf.9c4e24772c06077805e0f431400e6b40.jpg,512,512,ball,282,35,300,67
Robot-05-08-2019-20_13_29-11_jpg.rf.9c5adc3774e95d29af88ced24e6bfe6d.jpg,512,512,ball,215,28,226,51
Robot-05-08-2019-20_08_10-34_jpg.rf.9cc55db2b8afdfb4681f1b72d29c9f7f.jpg,512,512,ball,156,148,199,216
Robot-05-08-2019-20_13_46-9_jpg.rf.9c603affc2eaa6c762a22a6f1fa3e000.jpg,512,512,ball,186,188,220,241
Robot-05-08-2019-20_09_34-9_jpg.rf.9d04b0ce5b165df5b5d41b82bbc548c9.jpg,512,512,ball,235,153,257,193
Robot-05-08-2019-20_12_07-0_jpg.rf.9cd65394f48366f5e21531dc51f5c58d.jpg,512,512,ball,256,58,277,101
Robot-05-08-2019-20_12_53-01_jpg.rf.9ce8bf3367cb483d93daad5777aa0f10.jpg,512,512,ball,258,15,267,31
Robot-05-08-2019-20_09_49-44_jpg.rf.9cec17bed19eb3e2370e3f1957e43f3b.jpg,512,512,ball,314,106,351,174
Robot-05-08-2019-20_12_12-72_jpg.rf.9d44f06dd77fdab2b5bc46f14f755ec2.jpg,512,512,ball,261,12,271,31
Robot-05-08-2019-20_59_03-82_jpg.rf.9d2e409aaa574cfa78ad96ebb1b80a7f.jpg,512,512,ball,160,206,266,393
Robot-05-08-2019-20_09_39-62_jpg.rf.9d0203d486db0ee6bea28a6989bed49f.jpg,512,512,ball,246,25,258,47
Robot-05-08-2019-20_08_37-08_jpg.rf.9d629301282e934fd7095fb501a79e8a.jpg,512,512,ball,337,35,351,63
Robot-05-08-2019-20_08_11-29_jpg.rf.9d8a2af66fdb2a0ed580f398d7c630c8.jpg,512,512,ball,310,114,320,134
Robot-05-08-2019-20_10_51-94_jpg.rf.9d73a61cab674b452ec09cde74372f24.jpg,512,512,ball,342,49,355,77
Robot-05-08-2019-20_09_19-95_jpg.rf.9d62d0375658e8818b8fb52780d59706.jpg,512,512,ball,325,122,337,147
Robot-05-08-2019-20_12_44-25_jpg.rf.9d768aea9c3685f4dbb1df379e81849d.jpg,512,512,ball,277,71,306,121
Robot-01-08-2019-22_47_54-65_jpg.rf.9d47ea97578d3c888800d9215b9a958c.jpg,512,512,ball,276,249,313,316
Robot-05-08-2019-20_09_54-82_jpg.rf.9d9bae796bcd823363c1d991df162a98.jpg,512,512,ball,298,34,311,59
Robot-05-08-2019-20_13_23-01_jpg.rf.9d6837cbba5aeec14e8ae02bec0c1829.jpg,512,512,ball,372,101,389,142
Robot-05-08-2019-20_10_00-6_jpg.rf.9dab03f1f7f5b8c69e623c9d6c015da5.jpg,512,512,ball,206,49,225,82
Robot-05-08-2019-20_13_33-39_jpg.rf.9db5395e3bd40a60b5affa508f110f11.jpg,512,512,ball,205,36,218,59
Robot-05-08-2019-20_07_26-32_jpg.rf.9da55f27932990c5a6fcd2c4053d7f52.jpg,512,512,ball,338,49,352,76
Robot-05-08-2019-20_09_46-17_jpg.rf.9dde6ae0dba044d9a4482503a9b2b001.jpg,512,512,ball,286,27,301,55
Robot-05-08-2019-20_09_59-25_jpg.rf.9d9e51d9715e946af2048d0711bd9d56.jpg,512,512,ball,282,33,295,58
Robot-05-08-2019-21_17_31-87_jpg.rf.9dd5061c26ebb73e6cb78147fc6829fe.jpg,512,512,ball,236,191,317,294
Robot-05-08-2019-20_07_58-14_jpg.rf.9db63523ff8246e374a3098d02bd33dc.jpg,512,512,ball,327,47,342,77
Robot-05-08-2019-20_08_26-23_jpg.rf.9dd2bcd36c3575e23e1d71f7261a3f26.jpg,512,512,ball,274,19,281,34
Robot-05-08-2019-20_12_57-11_jpg.rf.9de7e6603a2f6fc72e9465a06d678746.jpg,512,512,ball,308,111,317,127
Robot-05-08-2019-20_11_44-5_jpg.rf.9e348ccb6e0d191817f9633866ecee27.jpg,512,512,ball,305,193,323,227
Robot-05-08-2019-20_09_04-19_jpg.rf.9deec2c4e542545d26dc23d2bbbf538e.jpg,512,512,ball,379,117,398,162
Robot-05-08-2019-20_12_28-22_jpg.rf.9df13106a9c1c810304f49ecf31eb0f6.jpg,512,512,ball,321,167,376,256
Robot-05-08-2019-20_09_14-12_jpg.rf.9de63eb2761b2d19e263154b686624be.jpg,512,512,ball,223,34,238,61
Robot-05-08-2019-20_59_04-92_jpg.rf.9e6f651a41fbb67dff450a28bd82ca68.jpg,512,512,ball,174,162,273,319
Robot-05-08-2019-20_13_17-48_jpg.rf.9e501a03014c679004121cfff533cdd8.jpg,512,512,ball,288,21,302,44
Robot-05-08-2019-20_11_25-53_jpg.rf.9e01cad1af1de2374f8fcc35d0d372a8.jpg,512,512,ball,218,458,268,512
Robot-05-08-2019-20_11_10-13_jpg.rf.9e9a7ddcd3d384d6cd5bc78a13936ab1.jpg,512,512,ball,247,131,298,214
Robot-05-08-2019-20_10_24-21_jpg.rf.9eaaead1d8337c2ba3a4f192500cb252.jpg,512,512,ball,319,40,332,72
Robot-05-08-2019-20_12_31-16_jpg.rf.9e882f2e8ec848aba6b6e7a90987999a.jpg,512,512,ball,328,280,373,366
Robot-05-08-2019-20_12_43-07_jpg.rf.9e7a1135214c6119611ddf66af81434b.jpg,512,512,ball,326,37,340,66
Robot-01-08-2019-22_48_14-94_jpg.rf.9ebe85343f35f04e4a9c631b90d15f6f.jpg,512,512,ball,258,230,289,284
Robot-05-08-2019-20_08_31-99_jpg.rf.9ef6c79858e3ede18ea2f512fd2e649e.jpg,512,512,ball,320,35,331,60
Robot-05-08-2019-20_11_32-42_jpg.rf.9f0a73b4758165c2a1b381034236f45f.jpg,512,512,ball,243,54,268,101
Robot-05-08-2019-20_10_41-67_jpg.rf.9f09f47123c4f9334125d8c90adae844.jpg,512,512,ball,218,36,231,59
Robot-05-08-2019-20_10_21-04_jpg.rf.9f0558131aa02e0bfc20797de66e3450.jpg,512,512,ball,287,18,298,38
Robot-05-08-2019-20_10_12-07_jpg.rf.9f23d0ccedcc3813350f5a41eba92b41.jpg,512,512,ball,221,19,232,38
Robot-05-08-2019-20_09_30-63_jpg.rf.9f0e28aa2d90860847205693ddc34654.jpg,512,512,ball,316,76,343,122
Robot-05-08-2019-20_10_21-23_jpg.rf.9f58120a0c45335b1e97959b1dc0b7de.jpg,512,512,ball,329,58,351,99
Robot-05-08-2019-20_09_54-07_jpg.rf.9f5a7afd626ea551260686932f491680.jpg,512,512,ball,317,27,327,49
Robot-05-08-2019-20_07_52-06_jpg.rf.9f1f253b294747646e8e3ab40eaf432c.jpg,512,512,ball,227,116,239,139
Robot-05-08-2019-20_09_21-84_jpg.rf.9fa613ba49115e169255d42e72c13c7e.jpg,512,512,ball,299,320,353,413
Robot-01-08-2019-22_47_44-93_jpg.rf.9f732a5e25cd24edb6fbdd994d5b0954.jpg,512,512,ball,244,223,272,267
Robot-05-08-2019-20_13_38-13_jpg.rf.9fa366a4174a40418f6147afbd10076c.jpg,512,512,ball,325,33,337,54
Robot-05-08-2019-20_58_56-69_jpg.rf.9ff979265a9fcbe185ef083820f91c48.jpg,512,512,ball,165,128,305,385
Robot-05-08-2019-20_08_57-38_jpg.rf.9f77ba5c0a3e6ec9aab8e5b97f7c42b2.jpg,512,512,ball,231,33,253,70
Robot-05-08-2019-20_08_04-09_jpg.rf.9fafe5f6ee503a16fd29efb46d2e9873.jpg,512,512,ball,307,41,325,77
Robot-05-08-2019-20_11_27-25_jpg.rf.9fbdbdc6c9d6b631e3c0c11f7ddfbab5.jpg,512,512,ball,319,25,328,44
Robot-05-08-2019-20_10_03-45_jpg.rf.9fbc0c81287a5b97209eaecd3655437a.jpg,512,512,ball,259,109,271,129
Robot-05-08-2019-20_59_03-64_jpg.rf.a0099f3b7b9ad680292be52a22efc2f2.jpg,512,512,ball,240,161,335,327
Robot-05-08-2019-20_08_46-58_jpg.rf.a044f2030699aedb83c85182e305951b.jpg,512,512,ball,385,167,420,229
Robot-05-08-2019-20_10_52-53_jpg.rf.a02be599d7f0af2096c7127ee28f0260.jpg,512,512,ball,267,11,276,29
Robot-05-08-2019-20_09_32-1_jpg.rf.a075ec5ad03bfb2527feebdcfff106e8.jpg,512,512,ball,204,196,243,261
Robot-05-08-2019-20_08_57-47_jpg.rf.a07ab565808cc8fbbb8046c1a19f8bf9.jpg,512,512,ball,408,297,442,379
Robot-05-08-2019-20_10_59-16_jpg.rf.a0983e49d3b9dce1dc923a5ab12cf8a4.jpg,512,512,ball,80,233,125,323
Robot-05-08-2019-20_10_46-46_jpg.rf.a04b5bd3b9a738d679b57d48cfed1ace.jpg,512,512,ball,201,156,226,195
Robot-05-08-2019-20_11_30-66_jpg.rf.a04ddc85f4da1a7284327716e8228a39.jpg,512,512,ball,234,24,246,45
Robot-05-08-2019-20_10_15-61_jpg.rf.a0b4c50fd4a8f303fa5afccc2fa469f7.jpg,512,512,ball,291,73,319,122
Robot-05-08-2019-20_11_05-17_jpg.rf.a099694fc8a860813dd06e02d273b567.jpg,512,512,ball,297,16,306,32
Robot-05-08-2019-20_10_39-01_jpg.rf.a0a510f762e80b3b4777d19f8d0fe864.jpg,512,512,ball,247,20,258,40
Robot-05-08-2019-20_08_26-13_jpg.rf.a0b7f1ce6def6212c02841e293942616.jpg,512,512,ball,252,16,262,35
Robot-05-08-2019-20_09_58-97_jpg.rf.a100658860df2608a2a5efde6c503aee.jpg,512,512,ball,376,126,403,182
Robot-05-08-2019-20_09_01-98_jpg.rf.a10bbe2910a23482dd1b427cc4956f99.jpg,512,512,ball,248,17,258,37
Robot-05-08-2019-20_08_41-52_jpg.rf.a0cf0b6a3aed52391e0833f1ddf502e8.jpg,512,512,ball,338,133,375,203
Robot-05-08-2019-20_12_29-75_jpg.rf.a1234710edbea80da36e7d5123985285.jpg,512,512,ball,209,29,220,52
Robot-05-08-2019-20_09_24-11_jpg.rf.a127e00d4c7e4ef8536792f787aabb94.jpg,512,512,ball,114,197,149,274
scene00601_png.rf.a0efe47839bf0d78eec29d65d2a51d62.jpg,512,512,ball,270,362,299,415
Robot-05-08-2019-20_09_50-84_jpg.rf.a10e67fadd4dc680ede1644b8c00087d.jpg,512,512,ball,361,145,389,204
Robot-05-08-2019-21_17_32-42_jpg.rf.a10e372f3b0625bcac8150fe834aa96b.jpg,512,512,ball,230,198,329,340
Robot-05-08-2019-20_10_03-27_jpg.rf.a14819a67c3f147f3739d322af526d90.jpg,512,512,ball,318,39,333,71
Robot-05-08-2019-20_07_42-27_jpg.rf.a14eba18d4faead1fc0611de6a571c92.jpg,512,512,ball,176,156,196,189
Robot-05-08-2019-20_10_27-05_jpg.rf.a169c6472e9d63e7fc6f885387aba0e2.jpg,512,512,ball,315,37,332,69
Robot-05-08-2019-20_10_16-84_jpg.rf.a12e0c0bac0ef6bf0e786238de8df5e9.jpg,512,512,ball,248,21,256,38
Robot-05-08-2019-20_08_25-96_jpg.rf.a1775623cfed19e8798cd06256853cc8.jpg,512,512,ball,302,37,315,62
Robot-05-08-2019-20_08_09-55_jpg.rf.a1974c1fb5117a7e1e60e4a184404d53.jpg,512,512,ball,276,13,284,29
Robot-05-08-2019-20_10_51-08_jpg.rf.a192d07290bdc45f059c05db03d896a6.jpg,512,512,ball,234,64,265,114
Robot-05-08-2019-20_12_29-96_jpg.rf.a1bb19689c8cb1454ec29d2a8dfadedd.jpg,512,512,ball,226,143,246,184
Robot-05-08-2019-20_10_43-19_jpg.rf.a1b8f0c4735b58cf70b0d1927bc0964b.jpg,512,512,ball,262,109,275,130
Robot-05-08-2019-20_09_28-79_jpg.rf.a1cdda4de6223abd3f6c98a4b747a47e.jpg,512,512,ball,339,46,352,72
Robot-05-08-2019-20_08_15-29_jpg.rf.a1c19fac9f73093601b916066d2b0670.jpg,512,512,ball,219,218,288,333
Robot-05-08-2019-20_10_30-33_jpg.rf.a1d26b592e4751291c435b36a89bf4c3.jpg,512,512,ball,257,34,270,62
Robot-05-08-2019-20_07_46-03_jpg.rf.a18c2e958f33bd10e7ead5ee9c4aa95e.jpg,512,512,ball,372,173,409,243
scene19601_png.rf.a2071825fd21553a66f5ae077dfc558d.jpg,512,512,ball,349,393,382,450
Robot-05-08-2019-20_07_54-97_jpg.rf.a1f5b0af7e7ebe2db5039742dc3e92f4.jpg,512,512,ball,214,23,227,50
Robot-05-08-2019-20_13_05-94_jpg.rf.a1f3d4a59710677ce1e130c04c42412a.jpg,512,512,ball,355,76,372,111
Robot-05-08-2019-20_12_32-11_jpg.rf.a249b6af42fdef6495cc53df007d806f.jpg,512,512,ball,258,146,308,240
Robot-05-08-2019-20_12_48-53_jpg.rf.a2b05d901a2ea01bfd2b88e1fe724978.jpg,512,512,ball,371,104,391,143
Robot-05-08-2019-20_13_14-74_jpg.rf.a256f29782e16d522eff5d3515ee72ea.jpg,512,512,ball,320,184,374,272
Robot-05-08-2019-20_09_55-12_jpg.rf.a20c07eb3b6ab99764538aeebb08ee3c.jpg,512,512,ball,334,91,361,144
Robot-05-08-2019-20_11_31-53_jpg.rf.a29d0b3daeba4c4508dddc9f6d5a4cb3.jpg,512,512,ball,241,22,252,44
Robot-05-08-2019-20_11_48-64_jpg.rf.a239302ec4ebdc5844a621712037f522.jpg,512,512,ball,305,28,314,44
Robot-05-08-2019-20_13_47-27_jpg.rf.a2c8fa4bc30c3e34d1c1da3641a49f3c.jpg,512,512,ball,204,35,216,59
Robot-05-08-2019-20_12_33-5_jpg.rf.a2a4cdcf3d6156408e679b743d95eaec.jpg,512,512,ball,280,74,309,128
Robot-05-08-2019-20_12_01-67_jpg.rf.a320a3c0dbeb33c7985df2c8d450db03.jpg,512,512,ball,297,23,310,52
Robot-05-08-2019-20_08_40-79_jpg.rf.a316618a3d09e8b709a483bc14356c14.jpg,512,512,ball,307,23,318,44
Robot-05-08-2019-20_12_13-21_jpg.rf.a2ed5246a0a015788755f6b705b28ad4.jpg,512,512,ball,309,23,320,43
Robot-05-08-2019-20_09_07-0_jpg.rf.a2f9cb09fa3f254bb1e9b0c1df97975b.jpg,512,512,ball,152,233,192,300
Robot-05-08-2019-20_13_31-26_jpg.rf.a3ba102b97b40dc5012698650674c948.jpg,512,512,ball,208,76,238,128
scene03181_png.rf.a3643996e4e8f133dee0864c790b610d.jpg,512,512,ball,247,333,269,375
Robot-05-08-2019-20_13_30-39_jpg.rf.a33dbb991ef672ac237563dcc22d905f.jpg,512,512,ball,228,76,261,126
Robot-05-08-2019-20_07_33-56_jpg.rf.a370eae2e29fb87a29822544b64bd210.jpg,512,512,ball,301,53,323,94
Robot-05-08-2019-20_58_50-31_jpg.rf.a3bb4af605f984dcae1daeab86215a30.jpg,512,512,ball,286,95,474,340
Robot-05-08-2019-20_13_22-46_jpg.rf.a3bd609d476456a8177695e907b10fbe.jpg,512,512,ball,165,178,196,219
Robot-05-08-2019-20_11_47-31_jpg.rf.a3d89effbd67a8b41dff17a2392b72fd.jpg,512,512,ball,299,75,326,124
Robot-05-08-2019-20_10_37-38_jpg.rf.a3c2ac0e7735b0873229f3056b3cc158.jpg,512,512,ball,396,148,425,207
Robot-05-08-2019-20_09_14-3_jpg.rf.a42fe279480f664a94a231b8e54a21bb.jpg,512,512,ball,240,193,259,226
Robot-05-08-2019-20_10_36-98_jpg.rf.a3fb7dd275c4c03c2d8a6852bb36ab94.jpg,512,512,ball,281,21,294,43
Robot-01-08-2019-22_48_00-7_jpg.rf.a424f57cdb9312ca3128bd2b1551e963.jpg,512,512,ball,139,135,160,166
Robot-05-08-2019-20_12_20-67_jpg.rf.a4a447504152c0f3d3026d86feecf971.jpg,512,512,ball,273,40,294,77
Robot-05-08-2019-20_10_34-82_jpg.rf.a4e77c6cd55000a74a3ad953110fe671.jpg,512,512,ball,274,16,283,34
Robot-05-08-2019-20_58_53-59_jpg.rf.a3fff1630787c695376220fdd22285a7.jpg,512,512,ball,106,30,263,330
scene10321_png.rf.a4b6abeeb15c0e33cfd26390c90b9523.jpg,512,512,ball,320,372,340,412
Robot-05-08-2019-20_07_50-23_jpg.rf.a505ace30fe55c305f5c2fa7b7bf65de.jpg,512,512,ball,245,47,264,79
Robot-05-08-2019-20_10_27-88_jpg.rf.a55015d89fbfb4148803df16d031be6f.jpg,512,512,ball,301,34,318,61
Robot-05-08-2019-20_12_37-54_jpg.rf.a51124a0c3fe325d16181be380695d7c.jpg,512,512,ball,227,30,241,55
Robot-05-08-2019-20_10_13-5_jpg.rf.a5427dea6a425f5c8781f89b4f40f395.jpg,512,512,ball,193,44,203,64
Robot-01-08-2019-22_48_20-26_jpg.rf.a56878c10095a6792c1213a23217c8ab.jpg,512,512,ball,293,331,330,394
Robot-05-08-2019-20_11_48-73_jpg.rf.a57479dd6e8df87f365ea4a9794730a4.jpg,512,512,ball,309,132,326,162
Robot-05-08-2019-20_09_38-17_jpg.rf.a56da1a02d8a88c12a85fb83ffe148d7.jpg,512,512,ball,302,18,311,34
Robot-05-08-2019-20_08_16-71_jpg.rf.a58a5c3636563253a2aa7fb7466822b3.jpg,512,512,ball,210,24,221,47
